i;T_Z;v_z;CX;CY;k;R;D_12;D_23;safety_radius;eta_vf;eta_apf;v_f;v_cruis;k_f;distance_12;p12_APF;p23;angle_1_APF;angle_2_APF;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
10;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2570139901589518;5.876095202187682;3.1172484880562914;1.2299753680909302;-0.9507241887129191;-0.08890128880739212;0.21990396082401276;0.2676847577095032;0.5597483544375823;-1.1864027746677628;-0.03950622447580315;0.5;0.47124028436623877;0.16713047116078628;-0.041777260370768246;0.23661700794009138;-0.022702697664499283;0.46824634075164795;0.2590092122554779;0.6441501698245452;-0.7793126696758588;0.7622428429707933;0.3;-0.2441509619348566;0.1743281611968766;-0.047117793857984945;0.4856791568713356;0.9595864415168762;-0.500592052936554;0.2748129963874817;0.7356398871461991;2.3379358183804255;4.3133096193235065;0.8217568621085278;-0.757182482525063;-0.3193102387641785;0.8838681932643699;-0.5325230768129718;
11;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2511985856306809;5.8896436816133315;3.136605667142619;1.2995167802624288;-1.0594822530327008;-0.08082953095436096;0.22315877676010132;0.27138328552246094;0.5535191720301249;-1.1754830006650954;-0.05415876547588616;0.5;0.4817144061062027;0.13398220385464785;-0.03265809034374069;0.2365569971455661;-0.02489478699862957;0.46805065870285034;0.2641649842262268;0.6455537724904438;-0.7819413750988402;0.7666274754459999;0.3;-0.26163067601876183;0.14679710271652385;-0.051057854600505756;0.4827303689745027;0.9465741515159607;-0.5049956440925598;0.2793228328227997;0.7294308517253334;2.354664292043764;4.303511365874715;0.8200032400249644;-0.7524084364116411;-0.3260166536666936;0.8713333078747966;-0.5375973094592291;
12;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.24413005080339087;5.905906684194819;3.1643119702525473;1.3597913922219853;-1.163740614254757;-0.07222779095172882;0.22713544964790344;0.27436405420303345;0.5471567942537592;-1.1627212606788093;-0.06688057896523036;0.5;0.48891046617274964;0.10472132574955607;-0.02333674433445386;0.23760758222285905;-0.02709868922829628;0.4670580327510834;0.2739587426185608;0.6464064178181688;-0.7854426376940417;0.7673877114388863;0.3;-0.27548713991638873;0.11877220104337563;-0.05464740321993515;0.47893525285542093;0.929513156414032;-0.5126955509185791;0.288568377494812;0.7229965645705283;2.3788693325585086;4.299625356843938;0.8174391554575295;-0.7487871131018687;-0.3279094877061174;0.8546344451038451;-0.5454864996891908;
13;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2409013866452057;5.919973763241603;3.1809636712012663;1.3456969295847534;-1.245009596363846;-0.06260829418897629;0.2304864376783371;0.2781412601470947;0.5397010290001828;-1.1499485489627777;-0.08314238998614831;0.5;0.48738596305181536;0.11160162642208445;-0.013869697883794753;0.24164660032054555;-0.03046511299908161;0.46923378109931946;0.2778286337852478;0.6503259075202483;-0.7867370050247938;0.7856888579289925;0.3;-0.2842197669690835;0.09601626978819709;-0.058887089695989964;0.4788354080781392;0.9196626543998718;-0.5184004902839661;0.2900390028953552;0.7204003006983437;2.3942266661764746;4.303479774996534;0.8158667055844788;-0.7486026387025035;-0.32439570066343293;0.8448023905296215;-0.5508400603503094;
14;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.23987599334030893;5.930346745516587;3.197131110555866;1.3117132014353932;-1.30445779580896;-0.054781749844551086;0.2321477234363556;0.2819669842720032;0.5332569324540474;-1.1411089061190625;-0.09867199918745895;0.5;0.48331264126892165;0.12809719274698655;-0.006450485717658924;0.24495744271105424;-0.03375690430402756;0.4711005389690399;0.28109320998191833;0.6539756672286776;-0.7882703444560644;0.8024017008062486;0.3;-0.28942231882616937;0.07896025180610283;-0.0626991361866445;0.4789965641496502;0.910638689994812;-0.5241323709487915;0.2894832193851471;0.7185477993949368;2.408860766099803;4.309848725334215;0.814316876183893;-0.7492275522321818;-0.3190141843461932;0.8357159347715938;-0.5560337893834109;
15;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.23872156820178672;5.942068067024231;3.216728834088106;1.276346016809723;-1.3673127199641053;-0.04628622531890869;0.23396433889865875;0.2853979468345642;0.5263160585872785;-1.1312466112091015;-0.11430370356035724;0.5;0.47848090727612563;0.14510693082074227;0.001561865408703872;0.24847503198073298;-0.03689846396446228;0.4725012481212616;0.28549924492836;0.6571921942370428;-0.790129371053746;0.8166124374696159;0.3;-0.29381056398064287;0.060624685511568153;-0.06627952036252657;0.4785637166724184;0.8999367356300354;-0.5312469601631165;0.29034551978111267;0.7167906300869369;2.426599463034361;4.319704075851795;0.8124070535552443;-0.7505706563780591;-0.3108840787987112;0.8248796699922295;-0.5623353680429876;
16;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.23330069962610686;5.959424538044525;3.235759606033213;1.2767568577276436;-1.446350668276584;-0.03683876618742943;0.23678164184093475;0.28791531920433044;0.5190070776891885;-1.1185880719085017;-0.1276491130561589;0.5;0.47854048275764577;0.14491033904480147;0.011015282088335146;0.2512726757454149;-0.03883286938071251;0.4700738191604614;0.28759270906448364;0.6568654188558302;-0.7948273027734402;0.8102826447216072;0.3;-0.29767998814613844;0.0372374093797471;-0.06860086819532635;0.47379756009843615;0.8909376859664917;-0.5365116596221924;0.29110226035118103;0.7149395390151164;2.4409323032597734;4.325687080381086;0.8105190858430805;-0.7506686760683823;-0.3056758532917592;0.8158708183596535;-0.5670792449513683;
17;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.2288491136004672;5.980372541999019;3.2557354174213065;1.2463530747402365;-1.5355222956353005;-0.025392955169081688;0.23991110920906067;0.290190190076828;0.5101390611934846;-1.1032657927816123;-0.14272862962729205;0.5;0.47391417702263;0.15939056690081546;0.021998462533181315;0.2558501658991422;-0.042152296751737595;0.4681457281112671;0.28883132338523865;0.657894596052091;-0.8004530276010452;0.8097957974359685;0.3;-0.2998133807602622;0.010580014985907703;-0.07213363482776382;0.46920372960985784;0.882073700428009;-0.5418802499771118;0.2929684817790985;0.7134020191543284;2.4552823898202596;4.333067134615249;0.8085011425519271;-0.7510296176623814;-0.29938037828433023;0.8069707386617709;-0.5718182878055449;
18;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.22249418447272928;6.0048787678445645;3.2820952202010454;1.2201062190259988;-1.626904661540853;-0.014656495302915573;0.24345575273036957;0.2923738360404968;0.5022160763037911;-1.087329769003715;-0.15290530951030323;0.5;0.46956792636888783;0.17177299707935095;0.03230029733397321;0.26063305243830465;-0.04573264345526695;0.46376901865005493;0.2905407249927521;0.6574403929905509;-0.8090232296686939;0.798957913981021;0.3;-0.2995279020880355;-0.016823669954567494;-0.0756854336640705;0.46208665165459817;0.8715580701828003;-0.5490410327911377;0.2964169383049011;0.7123906271756674;2.4730719905323517;4.346254897434473;0.8057800341073014;-0.7523716042590424;-0.28847605181477143;0.7963209097568961;-0.5778886379726148;
19;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.21765644510580084;6.028835505820313;3.3059344974556044;1.1795738133616427;-1.7108509037002795;-0.004093832802027464;0.24729478359222412;0.294500470161438;0.49471837442815386;-1.0705333599829998;-0.15992623816785556;0.5;0.46222179168607125;0.19065942224426827;0.04212834636657966;0.26636072581665093;-0.04890334978699684;0.46028876304626465;0.29250437021255493;0.6573495178084043;-0.8161835586237265;0.791343829467732;0.3;-0.2970625136719585;-0.04187914720833579;-0.07860960115419269;0.4561008483254311;0.8606849908828735;-0.5543779134750366;0.2989024221897125;0.7099380188370086;2.489750938831879;4.351719718597916;0.8032604396642844;-0.7515793460796835;-0.28347102228639687;0.7855270562749052;-0.5827250157036763;
