i;T_Z;v_z;CX;CY;k;R;D_12;D_23;safety_radius;eta_vf;eta_apf;v_f;v_cruis;k_f;distance_12;p12_APF;p23;angle_1_APF;angle_2_APF;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
10;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.4565924453413394;5.4943694213490035;2.5569894439802914;0.13736562045458045;1.4721189134346588;-0.025266306474804878;0.26485350728034973;0.2591208517551422;0.5217448801706694;-1.0604679160153112;0.13736562045458045;0.7112484004660835;0.09739410887108753;0.7045485609401023;-0.015526895587696125;0.33530836337436;0.2596297264099121;0.621660053730011;0.26388630270957947;0.6349441325440855;-0.2716520301847285;1.4721189134346588;0.10444777425926755;0.10393967065353789;0.010289917985532514;0.2700236934752659;0.6226890455285642;0.9495293498039246;-0.44066867232322693;0.27222445607185364;0.6877594038043164;2.285337413795563;4.269632308976408;0.8617278056966127;-0.7786348849876836;-0.36919172118415094;0.8716658613051562;-0.47758784444164204;
11;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.4460139799627504;5.5148314923263415;2.5619320205908456;0.17366718119288532;1.4834175735523967;-0.01727837324142456;0.2801165282726288;0.2635011374950409;0.5225140017411524;-1.0275057271075823;0.17366718119288532;0.7152502185528239;0.12359203436612762;0.7044912236366783;-0.004919169804811798;0.35056565063629663;0.2673521041870117;0.6235025525093079;0.2648661136627197;0.6346965573782709;-0.25915191225433737;1.4834175735523967;0.10393711552268647;0.10354058555676503;0.009070343198495636;0.2777061627426882;0.6244095868291574;0.9382943511009216;-0.44670066237449646;0.27700304985046387;0.6833290879030475;2.302780108336508;4.268349467654588;0.8614486141492694;-0.7779085134457975;-0.37007034402697875;0.8605034997563419;-0.48370769677719433;
12;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.4345313138097813;5.533335143796662;2.5731582051443485;0.18819278719234894;1.477280918744386;-0.008069559931755066;0.2900939881801605;0.2694494426250458;0.5199592114324637;-1.0019213620640748;0.18819278719234894;0.7188008488095255;0.13447606389279634;0.7061096575527026;0.005378046457524568;0.3607049539354308;0.2723778188228607;0.6220077276229858;0.2686498165130615;0.6319795967191423;-0.2520711986811507;1.477280918744386;0.1036993099293344;0.1032462082234853;0.009683355167134448;0.28270243964520925;0.6229760631396993;0.9262444972991943;-0.4525691270828247;0.2806415855884552;0.6784016497841795;2.3210870064631974;4.26548134146734;0.860810543757849;-0.7762685027269439;-0.37202419802850517;0.8486176470264999;-0.4897715468856752;
13;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.4173289784082573;5.559859002918695;2.590504577476356;0.22115574446428526;1.4465431583474135;-0.0013266797177493572;0.3026953339576721;0.27724364399909973;0.5212612235309002;-0.9745823067784366;0.22115574446428526;0.7237793134034336;0.15876632314185138;0.7061513641895504;0.01454995259643578;0.3733104703766271;0.2744782865047455;0.6158967018127441;0.27867746353149414;0.6255380217349393;-0.2512560025175452;1.4465431583474135;0.10340090959478743;0.1026037404417727;0.012814856705665467;0.2847386605489228;0.6171781874833107;0.9142966866493225;-0.45815497636795044;0.2841908037662506;0.673581741585673;2.3392485749588112;4.262584101360844;0.859813738562402;-0.7742897478784956;-0.3738382689759173;0.8368677118614729;-0.49553880326554217;
14;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.3950173167782624;5.598259949215873;2.6199045706843322;0.2234595044315204;1.421802428744149;0.012827596627175808;0.31167468428611755;0.2848738133907318;0.514820773934956;-0.9447073893934935;0.2234595044315204;0.7307600059836123;0.1619396560497826;0.7125908602723215;0.029021562232154068;0.38293377031334974;0.27016302943229675;0.611369788646698;0.28622967004776;0.6222487282889657;-0.2597820314297803;1.421802428744149;0.10310985393816452;0.10196749238779661;0.015305962083262275;0.2803597786710764;0.6129003848550242;0.9006181955337524;-0.4643300175666809;0.2872631549835205;0.668184444245938;2.360122539254552;4.259483799765518;0.8580934811866172;-0.7715801967438964;-0.3754842505986335;0.8234601758593628;-0.5018784426265442;
15;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.3770556935087098;5.631778487000963;2.6288134444459508;0.19951511247449955;1.430491675481464;0.03954286128282547;0.3194783627986908;0.28497639298439026;0.4982305030964693;-0.9005806952722238;0.19951511247449955;0.7366394774392768;0.14599758750117722;0.7220266090428018;0.05414262003294319;0.391681023702971;0.2766471207141876;0.6126550436019897;0.2886621057987213;0.6218602794552528;-0.2491738750936005;1.430491675481464;0.1023220859943178;0.10131661169974408;0.01430920947892811;0.286778781884162;0.6140859645498825;0.8879520297050476;-0.46994513273239136;0.2895830273628235;0.6633757547155953;2.37963956935235;4.257304979563208;0.8575644028843321;-0.770285022389046;-0.37693194263350527;0.810923527466143;-0.5076383269957419;
16;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.36795475324859594;5.648915636914068;2.6402776803986026;0.20557251817937322;1.4362584631704474;0.0527164563536644;0.32672733068466187;0.2883787155151367;0.4926043791004781;-0.8724331533057863;0.20557251817937322;0.7395705220290253;0.15096679764406842;0.7239983308429515;0.06781313611807124;0.399127163768957;0.2835419774055481;0.6132762432098389;0.2861269414424896;0.6207996279023157;-0.2381634830402679;1.4362584631704474;0.10214213839427705;0.10121912324561953;0.013700566599368417;0.29366388973011004;0.6146462998697757;0.8734256625175476;-0.4761411249637604;0.2919906973838806;0.6579965893225865;2.4021141973583346;4.255152215607224;0.8568781325822767;-0.7688560188750442;-0.37828634172714665;0.7965400606300432;-0.513969759136475;
17;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.3679900955336253;5.652576010426266;2.6508780045702416;0.22518854780185865;1.4591799247255652;0.05467952415347099;0.33235156536102295;0.29340213537216187;0.49474841210494735;-0.8611751522279358;0.22518854780185865;0.7401901047331344;0.16527716206881995;0.7215018023839757;0.07120724036035299;0.40450174559942054;0.28742048144340515;0.6173925399780273;0.2866249680519104;0.6239027301853951;-0.23056585547461575;1.4591799247255652;0.10236236066375026;0.10172539589679845;0.011401609986984732;0.297593021033085;0.6185327009767259;0.8618067502975464;-0.4810600280761719;0.2926225960254669;0.6539090309643217;2.420312149095626;4.254396321891241;0.8562380741355229;-0.7679957597755721;-0.3785844061316457;0.7850071743199891;-0.5189184686893364;
18;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.35594721720708944;5.6798949862940855;2.665912725330026;0.24599219150802837;1.4772590784217328;0.06918036937713623;0.3429197072982788;0.2929878532886505;0.49094433223166095;-0.8255932262148595;0.24599219150802837;0.7447434877973887;0.1813590160692754;0.7223238677400904;0.08731627098406378;0.4151520940722878;0.2920045852661133;0.620494544506073;0.2891574203968048;0.6258964158383198;-0.22230290532935923;1.4772590784217328;0.10197317257002408;0.10152740502300293;0.009524387292158477;0.3021573257684136;0.6214469832352888;0.8470978140830994;-0.487228125333786;0.2967735230922699;0.6490041564858048;2.443609820000667;4.254693025085047;0.8553210708946275;-0.7672854343286675;-0.37795131509679986;0.7703692706502326;-0.525023256843466;
19;0.3;0.05;0.43;0.01;5.0;0.6;4.71238898038469;4.71238898038469;0.25;2.0;0.2;0.5;0.5;1;0.3228505803435358;5.728762453434775;2.709247637211998;0.29377358344552196;1.3871797981652076;0.07612544298171997;0.3568113148212433;0.29531803727149963;0.4954849041019549;-0.7954782909548681;0.29377358344552196;0.7525847016256835;0.21792308754724124;0.7203424609412501;0.0979177517364441;0.4288455609153683;0.2840179204940796;0.6038198471069336;0.29508471488952637;0.6115004320153624;-0.24105543721005673;1.3871797981652076;0.10179882270476537;0.10008756359024558;0.018587090106974815;0.29402667685310413;0.6056785561176311;0.8319253921508789;-0.4937896728515625;0.298537015914917;0.6444750230439673;2.468192200001941;4.257803165985607;0.8526161154687646;-0.76602695512637;-0.37437540567840194;0.7553226966382419;-0.5312272134194027;
