i;T_Z;v_z;CX;CY;k;R;D_12;D_23;safety_radius;eta_vf;eta_apf;v_f;v_cruis;k_f;distance_12;p12_APF;p23;angle_1_APF;angle_2_APF;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
10;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.9103487422537402;4.542046335821942;2.2763416808879233;-0.014721569608641502;1.0950221023810618;-0.23052431643009186;-0.04102984815835953;0.2614192068576813;0.6624925795799567;-1.6478997485800768;-0.014721569608641502;0.4462937506023201;-0.006569907199295508;0.44624539005582853;-0.23118130715002141;0.003594690847223324;0.47860825061798096;0.529816746711731;0.2610858380794525;0.5220844875976572;0.09323922277756808;1.0950221023810618;0.13230515016960553;0.11761112486988859;0.06059930748978363;0.4903693631049698;0.5358766774607093;0.9597769379615784;-0.5341538786888123;0.272600919008255;0.7594518073505552;2.369580903665492;4.441113619669799;0.8760099885545378;-0.8439742453286231;-0.23473596501026975;0.8753795134287161;-0.5576274751898392;
11;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.9046930467282032;4.552007913270531;2.2875770534814888;-0.009560468782015975;1.098827625144993;-0.22922275960445404;-0.03090057149529457;0.268076092004776;0.6604903508221399;-1.6327605274142283;-0.009560468782015975;0.4493801988622277;-0.004296219914195078;0.4493596617676137;-0.22965238159587356;0.0140353946814668;0.4812609851360321;0.529172956943512;0.26805275678634644;0.5216974677134116;0.09841686649482656;1.098827625144993;0.13237128824901218;0.11789979226749588;0.0601813670165807;0.4930509643627817;0.53519109364517;0.9444262385368347;-0.5360367894172668;0.27674806118011475;0.7501936618582385;2.3859939199763156;4.421212203127047;0.8754922023207454;-0.8386398551774712;-0.2513360094223252;0.8605622530190876;-0.5611703903594993;
12;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.9010988464563281;4.558645186314594;2.301009708432728;-0.003001771560630598;1.0992520794666865;-0.22893093526363373;-0.024356259033083916;0.2713964283466339;0.6598259846218208;-1.6228885495075576;-0.003001771560630598;0.45144203892666374;-0.0013551238386338602;0.45144000503903653;-0.22906644764749712;0.020787741470819736;0.48285943269729614;0.5282137393951416;0.26959332823753357;0.5209026774004677;0.10165157135743476;1.0992520794666865;0.1327251731534866;0.11824059057400987;0.06029207517852047;0.4946834917546971;0.5342429469129937;0.9317489862442017;-0.5406875610351562;0.27921438217163086;0.744989150978679;2.4026612797901628;4.416861682935858;0.8748677458875069;-0.8369410943394512;-0.2548002696234237;0.8480548768102565;-0.5661675879974987;
13;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8973115415495774;4.565823799975076;2.311776793378328;0.0056902882617181;1.1021497847896087;-0.2285568118095398;-0.016127515584230423;0.27472880482673645;0.659074898210628;-1.6104494283240356;0.0056902882617181;0.453676671031594;0.0025815371043050993;0.4536693261666345;-0.2282986580991093;0.029239417032433032;0.48551321029663086;0.5272618532180786;0.27371150255203247;0.5202321994187202;0.10691207888047476;1.1021497847896087;0.13291277048965144;0.11858217325467094;0.06003392995160292;0.49737142762209796;0.5332652462132389;0.9193978309631348;-0.5447353720664978;0.2816513180732727;0.7397577779065095;2.418688872258803;4.4113315083812825;0.8743629035675768;-0.8350370773185232;-0.2592750790925778;0.8358941232312824;-0.5706628799757556;
14;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8969062430871464;4.572592349116215;2.3256386787359604;0.015168482544092837;1.1189607539593918;-0.2284879833459854;-0.008830970153212547;0.27821382880210876;0.6587571856518711;-1.5993858224179156;0.015168482544092837;0.4557878783465444;0.006913345362343604;0.45573544486197837;-0.22779664880975106;0.03674257433298529;0.4881259500980377;0.5305253863334656;0.2798210382461548;0.5237607315295822;0.11120713564545598;1.1189607539593918;0.1332850664683714;0.11990953350889497;0.05819461072262083;0.5001169034489272;0.5363448474057276;0.9061881303787231;-0.549934446811676;0.2842029929161072;0.7350385841844504;2.436845814381416;4.409676183025324;0.8737072437438049;-0.8339809010424712;-0.2604615220465096;0.822790040274476;-0.575980599016327;
15;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8943060588317358;4.580061808249079;2.339284244043233;0.025071809331746395;1.1276228172088882;-0.22814205288887024;-0.0005565620376728475;0.28235647082328796;0.6582267107789167;-1.5868348959775467;0.025071809331746395;0.45812225502416987;0.011484750529698301;0.45797827574427713;-0.2269935778359004;0.045241265536754866;0.4908861517906189;0.5312157273292542;0.28619450330734253;0.5247599049996424;0.11628860295296038;1.1276228172088882;0.1336108228774921;0.12070340098287535;0.05729346368625108;0.5029564918889065;0.5369450736978792;0.8938345909118652;-0.5565732717514038;0.28303542733192444;0.732221141452135;2.4555728469961933;4.416412623468024;0.8730554570144027;-0.8350931028804497;-0.25464748289376493;0.8103252806238203;-0.5820380200407803;
16;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8927165648955658;4.586460447893787;2.3622907154979047;0.03696881924475589;1.1364197225770378;-0.22835594415664673;0.006823495961725712;0.28443872928619385;0.6583636072751097;-1.5756211930658899;0.03696881924475589;0.46012559519594365;0.01700642557877762;0.4598112056523361;-0.22665530159876895;0.05280461652695932;0.49352872371673584;0.5320143103599548;0.2896254062652588;0.5258657993800858;0.12110366621990916;1.1364197225770378;0.13449426850741864;0.12200413164773613;0.05660123781532954;0.5057291368815094;0.5376744341414877;0.874035656452179;-0.5642667412757874;0.29061540961265564;0.7259131865012713;2.483394381717814;4.416958366794059;0.8719420124664778;-0.834166744046886;-0.2538675170838296;0.7906189820474904;-0.5896534929841704;
17;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8882399974571906;4.596426871515537;2.381246811849104;0.04841406084992796;1.1417241182035596;-0.22755461931228638;0.016890544444322586;0.2855764627456665;0.6575907214838611;-1.5603176653410877;0.04841406084992796;0.4632522460451504;0.02241916190818625;0.46270943868178344;-0.22531270312146776;0.06316148831250093;0.4963127076625824;0.5316588282585144;0.2937237024307251;0.5258567374272097;0.12644077032296117;1.1417241182035596;0.13497706422114714;0.12274168052008706;0.056154142579729206;0.5085868757145912;0.5372742425164874;0.8576402068138123;-0.5717340707778931;0.2932627201080322;0.7220046229682874;2.507687582172065;4.424059952253309;0.8710106276508143;-0.8350556187038602;-0.24767241903728107;0.7741346449434262;-0.5965013126816212;
18;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8844203206819771;4.605773029604746;2.402369557020742;0.06236989898687462;1.1458637644632288;-0.22732698917388916;0.02626962587237358;0.286552369594574;0.6575283046549686;-1.5460501882869855;0.06236989898687462;0.4661908054319547;0.029057425971492884;0.46528435721094885;-0.22442124657673987;0.07279806159346847;0.4988507628440857;0.5311113595962524;0.29696762561798096;0.525640063774126;0.13136208928785395;1.1458637644632288;0.13561447966705348;0.12355381433487642;0.05590833621803235;0.5112061442775734;0.5367021932180557;0.8403202295303345;-0.5797610878944397;0.29442864656448364;0.7184572579884341;2.533731646308596;4.434314431474289;0.8699576016115412;-0.8365388465391752;-0.2388074262509676;0.7566663448764169;-0.6036418305195365;
19;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.880683653851542;4.616039846164109;2.422066067105365;0.07535962674930685;1.1511454772174703;-0.22692349553108215;0.0352008193731308;0.2885175943374634;0.6574066932104151;-1.5324532498258474;0.07535962674930685;0.469425494276959;0.03534225598090477;0.46809317407899415;-0.22338926993299169;0.08201013678103021;0.5006583333015442;0.5314148664474487;0.2981988191604614;0.5261806372505196;0.1346922111896294;1.1511454772174703;0.13612895589354407;0.12431721714924342;0.05546460270239321;0.5130900550164685;0.536961326717688;0.8247171640396118;-0.5861594676971436;0.29477253556251526;0.7149879373195155;2.556758278294994;4.441731951797347;0.868960958479978;-0.8373268155443387;-0.23232940264378715;0.7409844824851779;-0.6093924079615223;
20;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8774078297938351;4.6236120598589645;2.440883390722832;0.0855269108768907;1.157236922571103;-0.2259896844625473;0.04366564005613327;0.29143422842025757;0.6568529831261036;-1.5195209310191404;0.0855269108768907;0.4718153179217798;0.04030372870959117;0.4700907398340599;-0.2219593115915882;0.09067471403953926;0.5034803748130798;0.5312288999557495;0.29976144433021545;0.5263828755114963;0.14005231630148152;1.157236922571103;0.13674728690694604;0.1252189715863474;0.054954796253540376;0.5160022719717146;0.5367243795811035;0.8089612722396851;-0.5935711860656738;0.29496076703071594;0.7126779234031632;2.580935707024313;4.455427166394265;0.8679952608062846;-0.839496003775176;-0.22059517770721965;0.7250116718621674;-0.6156307038363958;
21;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8726199453376111;4.634653456580732;2.4679817045570562;0.09608929438716904;1.1615696655417107;-0.22466643154621124;0.05306769534945488;0.295642614364624;0.6560815215932876;-1.5051052737159196;0.09608929438716904;0.47530567541555;0.04560153697921078;0.4731130783516409;-0.22010627784829018;0.10037900318461897;0.5052765607833862;0.5312400460243225;0.30182233452796936;0.5266476489863148;0.14342657688293506;1.1615696655417107;0.13763938556447308;0.12627433751219672;0.05476670653254138;0.5179039945346059;0.5367167166775767;0.7877780795097351;-0.600371241569519;0.30006274580955505;0.7075013828345429;2.6114082814399913;4.462160817051668;0.8665808061290325;-0.8395919684226552;-0.21458709213607216;0.7038188826674696;-0.6218299507831263;
22;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8694055040751553;4.641697084558686;2.488389311591878;0.10532752872359495;1.1640800703263579;-0.22388595342636108;0.06002321094274521;0.298084020614624;0.6557965856279854;-1.4944436149812625;0.10532752872359495;0.4775354419898137;0.05020468017750361;0.4748890275050386;-0.21886548540861073;0.10751211369324906;0.5071170926094055;0.5306615829467773;0.3038615584373474;0.5263416475343478;0.14704460763963742;1.1640800703263579;0.1383902231621752;0.12710101394680942;0.054746562637024175;0.5198271940040865;0.5361362392104798;0.7711455821990967;-0.6054236888885498;0.3002021312713623;0.7036523467587891;2.635433919231515;4.468321216095797;0.865496628247657;-0.8398459246280603;-0.20914883789708577;0.6871609897362907;-0.6263385726782584;
23;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8689973263358306;4.645902316767883;2.501555953631472;0.12413690534988897;1.1689258550456518;-0.22513017058372498;0.06666215509176254;0.2974836528301239;0.6575759577635906;-1.484521108214681;0.12413690534988897;0.4788677392708221;0.05929260211816402;0.47518280592673506;-0.21920091037190859;0.11418043568443605;0.5100558996200562;0.5299739241600037;0.3047460615634918;0.5261005881676333;0.15276188219702216;1.1689258550456518;0.1388980174769357;0.12783214954167552;0.05432863703957462;0.5228391145742237;0.5354067878639611;0.758025050163269;-0.6090404987335205;0.3000307083129883;0.7005794548849267;2.6543178358284942;4.4728178078661305;0.8647883061304913;-0.8400897955430146;-0.2052022169581516;0.6740160706089676;-0.6295607204293356;
24;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8649349159813696;4.658194022515665;2.525395203686752;0.14764735700943965;1.1666469633117496;-0.2261997014284134;0.07594462484121323;0.3003235459327698;0.6595049216648706;-1.470637847008801;0.14764735700943965;0.48276606849009507;0.07102043841322803;0.4775135330155325;-0.2190976575870906;0.12369597814276648;0.5107182860374451;0.5287848711013794;0.3076685965061188;0.5250268413943211;0.15435343765512052;1.1666469633117496;0.1395575167209751;0.12831437678774582;0.05487915071224812;0.5235497237162197;0.5342727861726042;0.7403958439826965;-0.6136009693145752;0.2992985248565674;0.6965800376782328;2.6797486413418725;4.479366081820137;0.8634878562203792;-0.8401501924740178;-0.19939641903990413;0.6563808247352948;-0.6335406112185656;
25;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8606042408430662;4.66966994433504;2.5438926107102455;0.16726994608800244;1.1681449415553953;-0.22597427666187286;0.08607757091522217;0.304995059967041;0.6603711444622848;-1.4553356975784242;0.16726994608800244;0.48641037112199115;0.08098295998764266;0.479621527171866;-0.2178759806631086;0.13403972363240876;0.5126005411148071;0.5278319120407104;0.3087421655654907;0.5243784306397403;0.15817966526612198;1.1681449415553953;0.1399613955361551;0.12876801927784734;0.054845140638784;0.5254773430425919;0.5333164261045888;0.7250109910964966;-0.6174229979515076;0.2991902530193329;0.6933189044200329;2.7020722759763673;4.486168334252658;0.8624625363427173;-0.8404878939221427;-0.19344696111604867;0.6409622017042823;-0.6367676940631124;
26;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8550825756354709;4.684977854243067;2.562216211483794;0.18751161847742503;1.1733858857824528;-0.2248162180185318;0.09821239858865738;0.30676016211509705;0.6607311909126565;-1.4368892605011003;0.18751161847742503;0.491276951865199;0.09158125129458183;0.4826654305471645;-0.21565809288907362;0.14647894164337383;0.5143194198608398;0.5281481146812439;0.307975709438324;0.5249640304948484;0.1613181924354187;1.1733858857824528;0.14013553084393332;0.1292142541252219;0.05423692041196261;0.527240845273362;0.5335718067224402;0.7105490565299988;-0.6215179562568665;0.29869139194488525;0.6910301745906049;2.7235344039192126;4.496674111526295;0.8614325289573741;-0.8414676492053595;-0.18438600078830045;0.6264022916094628;-0.6399565563356965;
27;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8486536586898964;4.6996573652062645;2.5828505046046817;0.20459885940754552;1.1776328175178428;-0.22251683473587036;0.11084125936031342;0.30661559104919434;0.660262962162117;-1.4174673083379128;0.20459885940754552;0.49594761996768627;0.1007638613252769;0.4856034246197538;-0.21244044860334266;0.1594016018222888;0.5167529582977295;0.5276064276695251;0.30860432982444763;0.5248261519191045;0.16606063363540896;1.1776328175178428;0.14048057015008797;0.1297621420463011;0.05381985768514593;0.5297291725023596;0.5329884134380397;0.6935852766036987;-0.6263827681541443;0.3007650077342987;0.6888107328183699;2.7489111382400906;4.511378910977202;0.8602552183365182;-0.8429343305944991;-0.17175783819207324;0.6092918435442488;-0.6435585519733517;
28;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8425886653689564;4.715031074037556;2.601888684659122;0.22914151263949695;1.1840064148106262;-0.22052925825119019;0.12548325955867767;0.30526548624038696;0.6607001582254545;-1.3951046470470285;0.22914151263949695;0.5008410025730172;0.11376180630315406;0.4877498962429297;-0.2091530776208748;0.17425824918297064;0.5203388333320618;0.5268186926841736;0.3080514371395111;0.5246548064352182;0.17304958609500168;1.1840064148106262;0.14069369145144978;0.13029990709279565;0.05307211156383895;0.5333688240413413;0.5321259038405575;0.6765061020851135;-0.6319108605384827;0.30276283621788025;0.6876153075975343;2.7749382707541237;4.531639446782657;0.8591522724357761;-0.8451560184440361;-0.15444718100173313;0.5919905002407099;-0.647355578638656;
29;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8390759940174802;4.727034549240972;2.620375484413731;0.25764114527015325;1.1876140672244033;-0.22061565518379211;0.13719701766967773;0.30412524938583374;0.662932735708756;-1.37772895746363;0.25764114527015325;0.504661496089194;0.1285878830460351;0.4880044897013989;-0.2077568668791886;0.18599746663981764;0.5230266451835632;0.5258416533470154;0.30816650390625;0.5241627304968286;0.1784218004749842;1.1876140672244033;0.14107223694510201;0.13084161768471453;0.05274321869531671;0.5361108069520347;0.5311159752165471;0.660905659198761;-0.63700270652771;0.3039403557777405;0.6869715610592598;2.7987972848887157;4.552387885284186;0.8580656064607366;-0.8471056279175518;-0.1367064012445719;0.5761950964070058;-0.6506733466521671;
30;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8382540429187879;4.738735408290362;2.644241217053247;0.2955364605756131;1.1912920180246274;-0.223535418510437;0.14717230200767517;0.3047073483467102;0.6677759981353754;-1.363906919623485;0.2955364605756131;0.508384388863103;0.1480685266506677;0.48634390944599193;-0.20872856584537025;0.19580669295227437;0.524198591709137;0.5260702967643738;0.3134092092514038;0.5245969175304536;0.18054297926574;1.1912920180246274;0.1417876688448848;0.13169924700703142;0.052526672979045994;0.5373685164098401;0.5313229640622784;0.6438297033309937;-0.6422159075737;0.30413252115249634;0.6863736097190843;2.824784196318987;4.575482293523043;0.8566394325892993;-0.8486237791169076;-0.11691363900013822;0.5589673254193029;-0.6539072714737137;
31;0.3;0.05;0.43;0.01;5.0;0.65;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.8404813595261322;4.744264149001144;2.6579535813386723;0.3441359778481411;1.1952265014116286;-0.22820483148097992;0.15815186500549316;0.30912792682647705;0.6746721983967554;-1.349401226780564;0.3441359778481411;0.5101427471250758;0.17211371546381746;0.48023170594366127;-0.21099345993459817;0.20617503559985928;0.5285619497299194;0.5238196849822998;0.3150476813316345;0.5231874679403865;0.18951993139787796;1.1952265014116286;0.1422727787323282;0.13235618956117465;0.05218603887118102;0.5417975686860369;0.529038288869418;0.6288242340087891;-0.6463929414749146;0.3057679533958435;0.6858445666820379;2.84747351273655;4.595609899262901;0.855807869564029;-0.8499790209101398;-0.09971345756898659;0.5438263319177751;-0.6563642872318132;
