i;T_Z;v_z;CX;CY;k;R;D_12;D_23;safety_radius;eta_vf;eta_apf;v_f;v_cruis;k_f;distance_12;p12_APF;p23;angle_1_APF;angle_2_APF;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
0;0.3;0.05;0.36;0.17;5.0;0.7;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.40632615173140685;5.726736715354884;2.485953519220896;0.4993104372621915;1.3709988935489932;-0.25037336349487305;0.5093684196472168;0.19252493977546692;0.6983742314245951;-1.0633572256947101;0.4993104372621915;0.7522672096650237;0.36020079328515964;0.6604251231244481;-0.21435328416635707;0.5754109319596616;-0.010627200827002525;0.8374274373054504;0.11943699419498444;0.7634290445489876;-0.5069086338700076;1.3709988935489932;0.095269553969199;0.09337433782439543;0.01890822438373841;-0.0012897670445629825;0.8393182597438242;1.2438393831253052;-0.21230515837669373;0.16754664480686188;0.9629793815470552;1.979044885350888;4.470440157576359;0.8656269020944682;-0.8404136923739817;-0.2073999983124316;1.159798013887907;-0.2330451582079369;
1;0.3;0.05;0.36;0.17;5.0;0.7;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.5613428415496319;5.500922050161246;2.3485157247845225;0.09003810818176705;1.6007318922684572;-0.2257705181837082;0.41761642694473267;0.14609916508197784;0.6359567554999995;-1.1708591484111486;0.09003810818176705;0.7125385975532293;0.06406897900188474;0.7096523225726659;-0.21936362028351972;0.48858165920199925;0.0610705129802227;0.9001389741897583;0.14294199645519257;0.7889624578145525;-0.3885958913928079;1.6007318922684572;0.09777757677408688;0.0977337689407529;-0.002926589900887503;0.07084388987429799;0.8998463151996695;1.2572540044784546;-0.1979016810655594;0.18882940709590912;0.9697506872817813;1.9599198333917147;4.463521773096969;0.8726108889845188;-0.8457275427951518;-0.21492949293204675;1.1726812501989394;-0.21939463035876405;
2;0.3;0.05;0.36;0.17;5.0;0.7;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.45273414995110245;5.618945870843058;2.4467698128084767;0.09976323114327335;1.2102524341567644;-0.22287820279598236;0.42379724979400635;0.23214149475097656;0.6357358282318809;-1.1601324443162697;0.09976323114327335;0.7344116460154171;0.073145804692401;0.7307599859454371;-0.21556362232674225;0.49687324838855007;0.01396838016808033;0.8096364736557007;0.20699508488178253;0.7272363442198155;-0.4958930079797418;1.2102524341567644;0.09720549481811691;0.09095567587846368;0.03429246634943035;0.023063947755926698;0.8130657202906437;1.2585517168045044;-0.18897683918476105;0.19949056208133698;0.9676050634651537;1.9508768048287348;4.450653666672634;0.8676904130983265;-0.8381389669401997;-0.22452110163447722;1.1747378201104843;-0.21142894934820877;
3;0.3;0.05;0.36;0.17;5.0;0.7;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.5356657564622225;5.464553209547799;2.3947191192875783;0.059267174026795044;1.069788121635682;-0.26353147625923157;0.3599313795566559;0.28842052817344666;0.651817022504254;-1.2751192918030372;0.059267174026795044;0.7052732000250301;0.041775082944694175;0.7040348919751848;-0.2593539679647622;0.43033486875417437;0.055369146168231964;0.7903267741203308;0.25362563133239746;0.6910899100672849;-0.4564871941712504;1.069788121635682;0.1002391425519803;0.08791962729993293;0.04814587038362808;0.06416110889822525;0.7951413611586936;1.252029538154602;-0.17335635423660278;0.22785282135009766;0.9558296307056839;1.938231925116328;4.416298587733096;0.8703408659373122;-0.8324675941048945;-0.25395064025459574;1.1687827787441125;-0.19875141826206236;
4;0.3;0.05;0.36;0.17;5.0;0.7;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.5894257767632854;5.387039328565378;2.3752609836293392;0.051374416594948485;1.118359197606604;-0.28317636251449585;0.32677891850471497;0.3112545609474182;0.6620086574848446;-1.331701743213252;0.051374416594948485;0.6889199160613003;0.03537729191306667;0.6880109722691977;-0.27963863332318917;0.3955800157316347;0.0660845935344696;0.8015836477279663;0.23464113473892212;0.6966234063216379;-0.4355557645990438;1.118359197606604;0.10204278626119717;0.09177568622405599;0.04460889648996026;0.0752621621568752;0.8060445373769624;1.2393052577972412;-0.1699468344449997;0.24393939971923828;0.9427309195306203;1.9397052190302957;4.392118356201035;0.8713061138893161;-0.8270004193141697;-0.27430758384537873;1.1566052158658242;-0.19737759282953757;
5;0.3;0.05;0.36;0.17;5.0;0.7;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6977634197374774;5.285116300542403;2.3414546966416263;0.16663044321229253;1.5889896183052432;-0.2976475954055786;0.3463292121887207;0.27214765548706055;0.6808761640811305;-1.3088365319618698;0.16663044321229253;0.6655608096219566;0.1103901894761319;0.65634228674683;-0.28660857645796545;0.4119634408634037;0.1250702440738678;0.9014719128608704;0.15120458602905273;0.7682728353416205;-0.3107675253246867;1.5889896183052432;0.10424049992118628;0.10422324881028172;-0.0018963731829329288;0.13549256895489598;0.9012822755425771;1.1693463325500488;-0.23087961971759796;0.3183848559856415;0.9031865563199777;2.0306871713169397;4.394784925950925;0.8729511969884591;-0.8292917450555667;-0.2726151021243625;1.0864171580444921;-0.25814112993003424;
6;0.3;0.05;0.36;0.17;5.0;0.7;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.7010222215816077;5.265895515657533;2.337777542965493;0.24712288546296687;1.4615281686763775;-0.31672534346580505;0.3446720242500305;0.24366723001003265;0.6989045045959534;-1.3181960190905104;0.24712288546296687;0.660915636572396;0.16167005497654047;0.640837164956729;-0.300558337968151;0.4087557407457034;0.1410290151834488;0.8756080865859985;0.15346357226371765;0.7388038061942319;-0.3009062275684577;1.4615281686763775;0.10475484521471146;0.10413010534930581;0.011423605205915996;0.15144202571837936;0.8767504471065901;1.154665470123291;-0.22974686324596405;0.3152540326118469;0.8895452569044808;2.0368713153970353;4.366233919369948;0.8731277378380592;-0.8213374563208437;-0.29623779202966793;1.0725317244912067;-0.2593706424489308;
7;0.3;0.05;0.36;0.17;5.0;0.7;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.7286872911474833;5.249301193990227;2.2990109844826354;0.3216403134803245;1.589349791245227;-0.3272473216056824;0.3550719618797302;0.22852785885334015;0.7117306457700108;-1.3077421210192417;0.3216403134803245;0.6568438573777917;0.20764356920694707;0.6231596915253237;-0.30648296468498765;0.41738793103226257;0.1544034630060196;0.9018787741661072;0.15309841930866241;0.7602081794474463;-0.2738580078298834;1.589349791245227;0.10402263463360295;0.10400473123717373;-0.0019298695290907006;0.16480393612973696;0.9016857872131981;1.1429920196533203;-0.21244436502456665;0.29033148288726807;0.8714012825213362;2.025152976652752;4.304496914010114;0.8749610382219499;-0.8031783829949326;-0.3470753570855728;1.062674181353827;-0.24715190073312393;
8;0.3;0.05;0.36;0.17;5.0;0.7;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6207882274239848;5.357834821494429;2.409130860436658;0.38024791214582326;1.0378934872274916;-0.3323742747306824;0.3685194253921509;0.2255222201347351;0.720272239203253;-1.2915646035424488;0.38024791214582326;0.6824447345398371;0.2532898308729321;0.6336995165514253;-0.3070452916433892;0.4318893770472934;0.12139127403497696;0.792164146900177;0.2648160755634308;0.6663500204807353;-0.3662141178572921;1.0378934872274916;0.1040746906025703;0.08964327304028669;0.05287366851888891;0.13035560133900562;0.7974515137520659;1.135421633720398;-0.225958451628685;0.2440750002861023;0.8706674482589761;2.042916742579366;4.320141386345131;0.8696170961569152;-0.8035716040710538;-0.33242528643149144;1.0550644733132926;-0.25920098027183414;
9;0.3;0.05;0.36;0.17;5.0;0.7;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6943289755069472;5.290592301140612;2.328225190421778;0.42372381796068115;1.4477156781653129;-0.3344416916370392;0.38118457794189453;0.23228082060813904;0.7258430884455735;-1.275575916546946;0.42372381796068115;0.6668702425018506;0.27418889847802125;0.6078950306474682;-0.3070228017892371;0.4419740810066414;0.1555386781692505;0.8731316924095154;0.25259536504745483;0.7322558357537662;-0.28298291050797175;1.4477156781653129;0.10362794703907785;0.10284401551831257;0.012722416421537474;0.16582307972108173;0.8744039340516692;1.1394017934799194;-0.23027873039245605;0.2554376423358917;0.876179329637667;2.0452422799138064;4.338198557642596;0.8735841850700672;-0.8131355165207472;-0.3193116975262118;1.0580882418278448;-0.2622099001450772;
